Height,Weight,Head Round,Shoulder Width,Woman
180.0,86.0,50.0,3.0987133487974163,1.0
163.0,66.0,51.0,2.8368574600065672,1.0
164.0,54.0,50.0,3.4789626779334544,1.0
144.0,41.0,51.0,3.993349510905384,1.0
168.0,65.0,56.0,3.997125610608901,1.0
174.0,65.0,55.0,4.254303159869602,1.0
180.0,90.0,55.0,3.194747113370294,1.0
170.0,69.0,54.0,2.7688315501251455,1.0
149.0,58.0,57.0,2.9281716323067633,1.0
171.0,71.0,55.0,4.616580919144825,1.0
163.0,77.0,53.0,2.9941429895712104,1.0
146.0,40.0,50.0,3.4397062703146872,1.0
174.0,73.0,52.0,4.322184632707176,1.0
183.0,95.0,56.0,3.6110880540924777,1.0
176.0,82.0,54.0,3.3394873895433563,1.0
166.0,74.0,56.0,3.002726812030809,1.0
154.0,47.0,56.0,4.60515739971115,1.0
174.0,77.0,52.0,4.069227987740607,1.0
153.0,45.0,54.0,3.2107003313094093,1.0
161.0,71.0,53.0,3.4986706520565876,1.0
168.0,81.0,53.0,3.16711510782058,1.0
158.0,69.0,56.0,3.8059511716069077,1.0
179.0,85.0,57.0,2.7391088608941274,1.0
152.0,58.0,53.0,4.040464137187331,1.0
174.0,88.0,54.0,4.656191466423358,1.0
161.0,69.0,56.0,3.0150248343182313,1.0
164.0,66.0,51.0,3.087213421084141,1.0
175.0,69.0,52.0,4.0549066580328486,1.0
156.0,56.0,53.0,4.263192912787888,1.0
159.0,64.0,52.0,3.664652295589157,1.0
167.0,79.0,51.0,3.5641220282644155,1.0
169.0,75.0,55.0,3.0765446547983712,1.0
148.0,59.0,55.0,3.1841229464738747,1.0
161.0,63.0,57.0,3.2324281134954065,1.0
159.0,54.0,56.0,4.2175704350214165,1.0
143.0,51.0,50.0,2.886748649969322,1.0
159.0,67.0,54.0,4.101231313261334,1.0
151.0,49.0,56.0,2.909524211768978,1.0
170.0,79.0,52.0,4.173991500044977,1.0
144.0,51.0,53.0,2.724789205231901,1.0
175.0,68.0,52.0,4.089350342269605,1.0
152.0,61.0,51.0,4.528510392680772,1.0
162.0,60.0,54.0,4.001754122927349,1.0
157.0,49.0,53.0,4.078734224345001,1.0
164.0,74.0,55.0,3.841757920776427,1.0
153.0,67.0,55.0,3.1117637727020773,1.0
159.0,56.0,53.0,2.739565522848821,1.0
148.0,55.0,52.0,3.168702808894012,1.0
160.0,57.0,52.0,4.266456549042908,1.0
150.0,64.0,54.0,3.850646757467041,1.0
162.0,66.0,56.0,3.9098043426673437,1.0
155.0,60.0,54.0,4.484176056831291,1.0
178.0,72.0,56.0,4.485004407520805,1.0
155.0,50.0,50.0,3.6777452208638106,1.0
150.0,61.0,52.0,3.2114632065428586,1.0
184.0,85.0,50.0,3.6168089031036876,1.0
152.0,42.0,55.0,3.9788939009331132,1.0
168.0,68.0,53.0,3.2394486367407405,1.0
156.0,60.0,54.0,4.367509149251923,1.0
152.0,52.0,54.0,3.5462167136147533,1.0
173.0,76.0,51.0,4.389407181542551,1.0
151.0,62.0,57.0,3.3985826091458327,1.0
179.0,88.0,53.0,3.7074288936833337,1.0
143.0,52.0,53.0,4.523020784321309,1.0
181.0,76.0,56.0,2.754574252276771,1.0
156.0,54.0,52.0,4.232607808487394,1.0
147.0,50.0,56.0,2.8827694041922216,1.0
177.0,83.0,57.0,4.195425594067853,1.0
160.0,72.0,52.0,3.143429274499719,1.0
182.0,77.0,54.0,3.1331906719396985,1.0
154.0,49.0,53.0,3.4660652496596427,1.0
169.0,65.0,57.0,3.7064842956700077,1.0
150.0,58.0,54.0,4.493807690637287,1.0
149.0,39.0,54.0,3.8990597138909298,1.0
153.0,58.0,53.0,3.525152814731823,1.0
174.0,65.0,52.0,4.529953243640762,1.0
162.0,67.0,53.0,2.859495593930876,1.0
171.0,73.0,50.0,4.009812656890993,1.0
145.0,47.0,54.0,3.7013075734934437,1.0
157.0,53.0,53.0,2.8960602451517916,1.0
171.0,69.0,52.0,2.727217329441916,1.0
180.0,78.0,50.0,4.486114729670726,1.0
183.0,93.0,57.0,3.1570250971103366,1.0
170.0,81.0,56.0,4.525002350916392,1.0
146.0,56.0,57.0,3.161074724645669,1.0
167.0,72.0,57.0,4.165894334312895,1.0
146.0,47.0,51.0,4.1836464456186375,1.0
143.0,41.0,52.0,3.6612753285551465,1.0
151.0,50.0,52.0,3.275050834050542,1.0
144.0,47.0,51.0,4.330614674498791,1.0
156.0,50.0,52.0,4.029348076206599,1.0
157.0,54.0,50.0,3.2337482713672028,1.0
168.0,78.0,57.0,4.070735957229552,1.0
169.0,64.0,50.0,3.947144239679079,1.0
163.0,74.0,54.0,4.692175364967611,1.0
179.0,83.0,51.0,4.169443389771651,1.0
150.0,47.0,51.0,4.595820703805808,1.0
183.0,84.0,56.0,3.72491044767965,1.0
142.0,37.0,50.0,2.8931388051920703,1.0
153.0,52.0,57.0,4.314358956046524,1.0
179.0,88.0,57.0,3.2891001717085255,1.0
183.0,80.0,56.0,3.3242915144015175,1.0
174.0,88.0,56.0,4.571928485940473,1.0
161.0,67.0,56.0,3.962889764464456,1.0
170.0,84.0,54.0,4.076534606048147,1.0
159.0,66.0,52.0,3.649649469144083,1.0
144.0,58.0,56.0,3.0139312852540927,1.0
164.0,69.0,52.0,3.1121023015132767,1.0
168.0,68.0,55.0,3.8358060270385934,1.0
147.0,58.0,50.0,3.2730078359763506,1.0
155.0,66.0,55.0,4.005504510476872,1.0
155.0,63.0,57.0,3.838050705075694,1.0
170.0,81.0,57.0,3.735116528336456,1.0
145.0,47.0,57.0,3.5853799690401376,1.0
150.0,54.0,53.0,4.676603750281839,1.0
156.0,65.0,53.0,4.26315361954605,1.0
164.0,59.0,54.0,4.455323739709601,1.0
174.0,64.0,54.0,3.388413053018147,1.0
142.0,39.0,50.0,3.2048228541847514,1.0
170.0,81.0,56.0,4.340131000489201,1.0
165.0,59.0,55.0,4.391035318309857,1.0
164.0,75.0,53.0,3.756841394974682,1.0
176.0,70.0,51.0,3.298896879871054,1.0
149.0,51.0,50.0,4.008196584068478,1.0
180.0,84.0,50.0,3.7437744084838926,1.0
161.0,61.0,53.0,4.531681080032693,1.0
165.0,69.0,54.0,3.559371195957279,1.0
152.0,49.0,50.0,3.876381223801429,1.0
180.0,87.0,50.0,4.151805347056181,1.0
171.0,63.0,53.0,4.415428459114101,1.0
156.0,65.0,57.0,4.342467418124642,1.0
142.0,55.0,54.0,4.411253528427499,1.0
160.0,60.0,50.0,4.46021612699626,1.0
150.0,58.0,57.0,3.305953780397079,1.0
164.0,66.0,54.0,3.234547406032184,1.0
159.0,57.0,52.0,3.631718578723963,1.0
159.0,64.0,50.0,4.203801559018827,1.0
167.0,58.0,56.0,4.2245514418906644,1.0
157.0,59.0,55.0,2.8715976199749376,1.0
143.0,34.0,54.0,3.985762397755997,1.0
156.0,51.0,53.0,3.821783317487651,1.0
167.0,70.0,55.0,2.9049667527925207,1.0
159.0,51.0,51.0,3.7629613983658436,1.0
156.0,60.0,50.0,4.454176213086868,1.0
161.0,68.0,53.0,2.9301531418596722,1.0
142.0,53.0,55.0,3.7073232224911283,1.0
142.0,37.0,53.0,3.6265684063425963,1.0
153.0,63.0,53.0,3.722563353559306,1.0
147.0,60.0,53.0,3.3676373692134822,1.0
147.0,40.0,53.0,3.0330071623213106,1.0
173.0,68.0,57.0,3.8290130144158567,1.0
165.0,75.0,54.0,3.6617862227921294,1.0
166.0,70.0,55.0,3.8557232956437892,1.0
147.0,56.0,52.0,3.3359933761764275,1.0
184.0,85.0,54.0,3.692382588335846,1.0
154.0,57.0,53.0,3.3246704835059187,1.0
178.0,82.0,52.0,4.090108082086003,1.0
155.0,69.0,53.0,3.56200479346572,1.0
171.0,85.0,53.0,3.027304920193851,1.0
157.0,64.0,55.0,3.3466443188727286,1.0
144.0,56.0,52.0,4.229066578430101,1.0
147.0,47.0,54.0,3.6825678972170746,1.0
153.0,59.0,51.0,3.4933527892008955,1.0
164.0,71.0,51.0,4.081061101753504,1.0
152.0,65.0,54.0,3.744169694743717,1.0
149.0,54.0,51.0,4.669508762544625,1.0
174.0,64.0,51.0,4.698634340374925,1.0
161.0,67.0,55.0,2.7246349943755517,1.0
169.0,60.0,51.0,3.046213549830825,1.0
146.0,42.0,52.0,3.721409314415335,1.0
151.0,47.0,51.0,4.419762396589306,1.0
173.0,82.0,54.0,3.7234328458929022,1.0
159.0,59.0,56.0,3.0356014158443143,1.0
171.0,82.0,54.0,3.684680608127978,1.0
174.0,68.0,54.0,2.7750554916893098,1.0
155.0,54.0,57.0,4.120998036735793,1.0
145.0,38.0,54.0,4.231814840183335,1.0
148.0,40.0,53.0,4.015808869810288,1.0
144.0,37.0,57.0,4.520342742694211,1.0
171.0,70.0,57.0,4.16253502088528,1.0
175.0,82.0,56.0,4.096062482128671,1.0
160.0,64.0,50.0,3.044378972180365,1.0
144.0,57.0,50.0,3.52596861276953,1.0
147.0,49.0,51.0,4.163921440301224,1.0
179.0,74.0,52.0,3.2403121254089498,1.0
181.0,73.0,52.0,4.368786098878147,1.0
149.0,39.0,54.0,4.283489785818947,1.0
166.0,78.0,52.0,2.9719068665033506,1.0
174.0,77.0,54.0,4.294463755758345,1.0
177.0,69.0,53.0,3.7276150837613997,1.0
162.0,53.0,51.0,4.5194156793611135,1.0
177.0,80.0,55.0,2.858022990860764,1.0
154.0,64.0,54.0,4.121068473157031,1.0
178.0,80.0,52.0,3.2341714035764904,1.0
168.0,80.0,57.0,4.319310890904839,1.0
152.0,59.0,51.0,3.310904078201091,1.0
167.0,58.0,56.0,3.216519774220269,1.0
143.0,33.0,50.0,4.107918562651048,1.0
174.0,77.0,52.0,4.102904986587815,1.0
173.0,80.0,56.0,3.3192903376688125,1.0
150.0,58.0,56.0,4.335242941903893,1.0
184.0,92.0,54.0,2.8078481966019826,1.0
152.0,64.0,55.0,3.8377831844023005,1.0
172.0,84.0,56.0,4.503121486752003,1.0
169.0,82.0,55.0,4.624658271753524,1.0
175.0,72.0,53.0,4.689260772762795,1.0
155.0,48.0,52.0,4.569803568624735,1.0
163.0,60.0,56.0,3.690709353641193,1.0
180.0,80.0,57.0,3.7412579013157634,1.0
175.0,79.0,53.0,4.177791404040552,1.0
165.0,68.0,50.0,4.33997831537988,1.0
150.0,48.0,56.0,3.605908691286206,1.0
145.0,48.0,53.0,4.095943699465018,1.0
169.0,70.0,50.0,3.893463286358812,1.0
147.0,40.0,52.0,3.2117116253176103,1.0
166.0,66.0,57.0,3.257198517977231,1.0
150.0,59.0,55.0,3.6865202508754242,1.0
175.0,75.0,52.0,4.119637901090676,1.0
163.0,71.0,50.0,3.307402499167336,1.0
175.0,73.0,53.0,4.600660553980557,1.0
167.0,65.0,56.0,3.0872481524903086,1.0
147.0,47.0,53.0,2.916203955662544,1.0
167.0,72.0,53.0,4.327038198437522,1.0
169.0,76.0,54.0,3.71927853554532,1.0
163.0,64.0,55.0,4.556845848419647,1.0
145.0,47.0,50.0,2.965565587154294,1.0
154.0,54.0,52.0,3.032606791552724,1.0
147.0,42.0,54.0,3.2595013975658027,1.0
152.0,63.0,57.0,3.1553881135055706,1.0
153.0,49.0,57.0,3.9706598960064436,1.0
184.0,76.0,50.0,3.7428067789967745,1.0
148.0,38.0,51.0,3.4241229830727633,1.0
176.0,66.0,54.0,4.684786878303794,1.0
145.0,45.0,50.0,2.9303769866911766,1.0
147.0,40.0,53.0,4.4361552933532655,1.0
154.0,45.0,52.0,3.434526705817169,1.0
165.0,65.0,53.0,3.9189888965387834,1.0
170.0,81.0,53.0,4.242522244169173,1.0
166.0,65.0,56.0,3.848692798472853,1.0
168.0,64.0,57.0,3.444194994707522,1.0
174.0,71.0,51.0,3.5266708403958646,1.0
177.0,67.0,50.0,3.262698944496492,1.0
156.0,65.0,54.0,2.9656834853583245,1.0
161.0,68.0,50.0,2.8341465532982557,1.0
165.0,61.0,51.0,3.7725526683638364,1.0
169.0,76.0,50.0,4.328445939057439,1.0
150.0,49.0,53.0,3.402876706286063,1.0
184.0,96.0,57.0,2.9732731609585894,1.0
171.0,78.0,55.0,3.8007615022764965,1.0
146.0,53.0,55.0,4.624872830080212,1.0
183.0,78.0,57.0,3.566552829046863,1.0
159.0,63.0,51.0,3.630829347543353,1.0
170.0,68.0,57.0,4.696789556447397,1.0
160.0,68.0,52.0,3.2072371679999416,1.0
142.0,55.0,51.0,4.6829722667098155,1.0
168.0,73.0,55.0,3.4335712395816103,1.0
159.0,68.0,54.0,4.6366344019487205,1.0
146.0,40.0,53.0,4.034393688069012,1.0
142.0,48.0,53.0,3.898247281394842,1.0
142.0,35.0,50.0,3.8741879627234175,1.0
154.0,49.0,56.0,2.949549402074391,1.0
151.0,58.0,56.0,4.693269490340204,1.0
168.0,72.0,53.0,3.98546241305199,1.0
146.0,43.0,57.0,4.21089816844855,1.0
163.0,69.0,51.0,2.70931898243549,1.0
168.0,69.0,50.0,2.720971022751282,1.0
143.0,36.0,52.0,3.0046365718177803,1.0
161.0,52.0,55.0,3.556655145312662,1.0
184.0,86.0,56.0,3.4970026359889386,1.0
143.0,56.0,51.0,4.511415838998065,1.0
179.0,85.0,54.0,3.102011273967835,1.0
173.0,67.0,51.0,3.639138713760612,1.0
148.0,42.0,54.0,4.017171333404947,1.0
175.0,86.0,57.0,4.113471335028121,1.0
145.0,50.0,51.0,4.610270377506399,1.0
156.0,61.0,54.0,4.536267411242758,1.0
155.0,53.0,51.0,2.978522808650725,1.0
182.0,75.0,56.0,2.933199865596148,1.0
177.0,84.0,54.0,2.9696070250613245,1.0
165.0,65.0,54.0,3.9285905120425717,1.0
142.0,42.0,53.0,3.301991982168918,1.0
142.0,53.0,57.0,3.8312795302987057,1.0
156.0,57.0,51.0,3.315150163799175,1.0
159.0,72.0,55.0,4.286869727673177,1.0
166.0,75.0,51.0,3.401027411271437,1.0
182.0,76.0,52.0,3.4609373295095045,1.0
165.0,59.0,54.0,3.274239145038433,1.0
177.0,75.0,55.0,4.017274955302776,1.0
142.0,35.0,57.0,3.29563012401616,1.0
168.0,74.0,50.0,3.6501530243903137,1.0
165.0,75.0,54.0,4.660260243448754,1.0
179.0,84.0,57.0,4.521521104200259,1.0
184.0,97.0,56.0,4.345125228010184,1.0
167.0,76.0,56.0,4.663710978378672,1.0
151.0,42.0,55.0,4.620057392090079,1.0
153.0,55.0,57.0,3.85344634578629,1.0
157.0,70.0,53.0,3.8976681983084758,1.0
169.0,71.0,53.0,2.8102795487590644,1.0
164.0,55.0,57.0,4.398488062202487,1.0
177.0,72.0,57.0,3.2689630190288206,1.0
164.0,55.0,55.0,3.339414178694607,1.0
147.0,47.0,55.0,3.045347396800894,1.0
158.0,48.0,54.0,3.8518626525633906,1.0
174.0,79.0,51.0,3.8899866718356337,1.0
178.0,83.0,53.0,3.30573445764444,1.0
178.0,86.0,54.0,4.281916354937982,1.0
163.0,61.0,57.0,3.831821014244353,1.0
171.0,79.0,52.0,3.341218944468924,1.0
154.0,57.0,50.0,3.1175813467681817,1.0
180.0,84.0,56.0,3.7091088333776474,1.0
181.0,92.0,54.0,2.9840460874113734,1.0
172.0,78.0,57.0,4.575620507248331,1.0
181.0,78.0,51.0,3.493357539929086,1.0
157.0,68.0,57.0,3.6867975498400116,1.0
142.0,51.0,52.0,4.372630874139097,1.0
173.0,71.0,56.0,4.130675923962393,1.0
181.0,71.0,50.0,3.060564447400947,1.0
181.0,80.0,56.0,3.0133750355989344,1.0
178.0,68.0,56.0,3.6357376645340604,1.0
172.0,66.0,50.0,3.69129130031763,1.0
165.0,56.0,57.0,3.736434472265556,1.0
152.0,47.0,55.0,3.268381326259054,1.0
156.0,46.0,57.0,4.60536571047397,1.0
142.0,47.0,50.0,2.973699979081019,1.0
171.0,71.0,51.0,3.7518685502001548,1.0
184.0,98.0,57.0,3.7695772146799955,1.0
169.0,60.0,55.0,3.1270295349694983,1.0
155.0,48.0,53.0,4.193162507358397,1.0
144.0,51.0,54.0,2.8369909087554044,1.0
174.0,82.0,51.0,2.739582914264158,1.0
177.0,70.0,54.0,2.9178836541218045,1.0
144.0,38.0,54.0,4.285606634010044,1.0
175.0,75.0,52.0,2.8517550104327736,1.0
142.0,37.0,54.0,4.459317744646249,1.0
169.0,59.0,52.0,4.230614436313185,1.0
176.0,85.0,56.0,4.061565784863536,1.0
155.0,58.0,54.0,2.935112462774927,1.0
170.0,65.0,56.0,3.8564709541747884,1.0
167.0,75.0,57.0,3.686668208936926,1.0
177.0,74.0,50.0,2.9478731630025052,1.0
147.0,50.0,56.0,4.602493301754454,1.0
147.0,55.0,51.0,3.1490998596235453,1.0
156.0,61.0,53.0,3.2821894995147174,1.0
174.0,71.0,52.0,3.3784962918230574,1.0
155.0,48.0,57.0,3.716262550632781,1.0
145.0,36.0,55.0,4.281655623479708,1.0
151.0,62.0,56.0,3.7049276578000376,1.0
148.0,57.0,55.0,4.568047076947837,1.0
184.0,90.0,54.0,3.3501218292384958,1.0
142.0,51.0,53.0,3.674197273802836,1.0
178.0,74.0,54.0,3.2213945720114534,1.0
172.0,78.0,56.0,4.579108086445946,1.0
183.0,82.0,52.0,4.617415982052781,1.0
173.0,68.0,50.0,3.561350327268316,1.0
169.0,66.0,54.0,4.272993181696733,1.0
156.0,56.0,57.0,4.109031454401637,1.0
155.0,67.0,53.0,3.27915844747678,1.0
152.0,44.0,53.0,4.214681511495698,1.0
170.0,70.0,57.0,3.9253696448455617,1.0
182.0,84.0,51.0,3.1289155605771,1.0
151.0,55.0,55.0,3.794029625943133,1.0
174.0,69.0,52.0,3.0040231417872585,1.0
143.0,37.0,54.0,3.389302793259458,1.0
182.0,76.0,52.0,3.683225477036998,1.0
183.0,87.0,55.0,3.7021724343016764,1.0
151.0,54.0,57.0,3.0259381949525856,1.0
183.0,97.0,52.0,3.2292293641203464,1.0
152.0,62.0,53.0,2.730400728950773,1.0
183.0,74.0,57.0,2.8164297535449134,1.0
165.0,78.0,50.0,4.454256253704038,1.0
158.0,57.0,57.0,2.810028357207173,1.0
152.0,65.0,51.0,2.78982582437511,1.0
150.0,51.0,54.0,4.253913863478775,1.0
143.0,57.0,52.0,3.3388310283727414,1.0
180.0,75.0,54.0,3.711847425140742,1.0
169.0,64.0,57.0,2.7698084133624343,1.0
166.0,58.0,54.0,3.3802205307461497,1.0
152.0,54.0,55.0,3.2063579254766372,1.0
173.0,79.0,51.0,2.7363114158176787,1.0
177.0,71.0,52.0,3.777912434009358,1.0
156.0,67.0,54.0,2.726928944394931,1.0
142.0,35.0,51.0,3.8107199714309905,1.0
175.0,68.0,51.0,3.7429300276249338,1.0
144.0,38.0,53.0,2.7054078095571135,1.0
158.0,53.0,55.0,4.015435413813818,1.0
165.0,60.0,52.0,3.9441902588511493,1.0
155.0,47.0,57.0,3.0612698905425737,1.0
157.0,59.0,56.0,4.696628368544907,1.0
167.0,59.0,57.0,3.649823581220556,1.0
149.0,63.0,53.0,3.60241967989895,1.0
180.0,92.0,57.0,2.8857674241239506,1.0
165.0,77.0,55.0,3.215439745956653,1.0
149.0,54.0,53.0,4.636262634618422,1.0
166.0,71.0,54.0,4.36948827281685,1.0
180.0,82.0,51.0,2.9775265946192007,1.0
166.0,59.0,56.0,3.1953379178358543,1.0
152.0,66.0,53.0,4.270073071988772,1.0
169.0,78.0,57.0,4.558818861671375,1.0
155.0,54.0,52.0,3.662656114103223,1.0
178.0,78.0,56.0,3.304881923038223,1.0
146.0,49.0,52.0,3.4564010172004584,1.0
159.0,62.0,51.0,3.723340791913168,1.0
144.0,58.0,56.0,2.850805352489137,1.0
166.0,57.0,53.0,2.845373615585058,1.0
171.0,63.0,53.0,3.067269999673935,1.0
172.0,65.0,52.0,3.3495628396771506,1.0
180.0,84.0,57.0,4.304682867797409,1.0
155.0,67.0,54.0,2.920889544805173,1.0
148.0,49.0,51.0,4.301402719673072,1.0
159.0,71.0,56.0,3.630549282056797,1.0
148.0,58.0,51.0,4.111742783469589,1.0
178.0,73.0,56.0,3.267682274372855,1.0
162.0,62.0,52.0,2.7194272068960705,1.0
184.0,90.0,53.0,3.259162288229905,1.0
174.0,84.0,56.0,3.616987176501816,1.0
153.0,48.0,55.0,3.48097920553194,1.0
146.0,44.0,54.0,3.4964713081505163,1.0
162.0,66.0,50.0,3.238235117287964,1.0
181.0,84.0,56.0,4.492701288236617,1.0
183.0,97.0,53.0,4.620021816846188,1.0
166.0,80.0,53.0,4.4448089086384925,1.0
155.0,46.0,57.0,4.578379295774762,1.0
158.0,48.0,52.0,3.2229284480195064,1.0
169.0,78.0,56.0,4.191973315014939,1.0
180.0,90.0,54.0,3.2440303205514214,1.0
182.0,81.0,52.0,3.4477110427636095,1.0
145.0,59.0,52.0,4.484382457825856,1.0
163.0,65.0,50.0,3.7411672417636,1.0
163.0,58.0,51.0,3.068051169848034,1.0
151.0,48.0,57.0,3.4910652841349616,1.0
178.0,69.0,53.0,2.915733587715624,1.0
142.0,41.0,56.0,4.553702256851291,1.0
180.0,86.0,54.0,4.693443676771159,1.0
172.0,71.0,54.0,3.757254339502083,1.0
165.0,58.0,52.0,3.677448449481547,1.0
172.0,63.0,57.0,4.684965774724898,1.0
170.0,77.0,50.0,3.2035216891769576,1.0
156.0,67.0,51.0,2.8163935054896534,1.0
152.0,43.0,53.0,2.7818501884560813,1.0
144.0,40.0,54.0,4.3485026875502655,1.0
168.0,79.0,52.0,3.4351618249394327,1.0
156.0,62.0,54.0,4.246256376441853,1.0
165.0,70.0,55.0,2.7482385163330267,1.0
156.0,55.0,52.0,4.215159279979277,1.0
147.0,37.0,51.0,4.462382992539321,1.0
143.0,45.0,54.0,2.9240567830565514,1.0
156.0,54.0,54.0,3.087535429847022,1.0
166.0,68.0,55.0,3.720156812200424,1.0
150.0,60.0,51.0,3.5073714277610764,1.0
162.0,69.0,57.0,2.763068555033466,1.0
169.0,79.0,53.0,4.291135018524361,1.0
162.0,72.0,51.0,3.309913686332625,1.0
175.0,70.0,54.0,3.8976321288173343,1.0
167.0,80.0,50.0,4.277956240105172,1.0
170.0,62.0,50.0,2.756894589513943,1.0
183.0,89.0,55.0,4.617004760752977,1.0
172.0,83.0,52.0,3.622675634000882,1.0
153.0,51.0,55.0,2.8505822648905457,1.0
178.0,70.0,53.0,2.903635916708558,1.0
151.0,50.0,54.0,4.317468176454498,1.0
164.0,74.0,54.0,3.5715965501705855,1.0
184.0,95.0,54.0,4.599227466248884,1.0
147.0,47.0,56.0,3.365543008961604,1.0
161.0,72.0,53.0,4.101502040051074,1.0
147.0,60.0,53.0,4.070839076957265,1.0
178.0,91.0,53.0,3.6974390828243324,1.0
151.0,42.0,56.0,2.730171227695555,1.0
152.0,49.0,56.0,2.9758634981194416,1.0
163.0,67.0,52.0,3.1621456692729284,1.0
178.0,75.0,50.0,3.2621059962396632,1.0
174.0,77.0,57.0,2.9296889189917925,1.0
167.0,75.0,56.0,4.616310657497689,1.0
152.0,61.0,54.0,3.3672920060386056,1.0
174.0,79.0,50.0,4.552671039775196,1.0
176.0,83.0,53.0,3.375151129935025,1.0
166.0,58.0,56.0,3.89864244981087,1.0
155.0,57.0,57.0,2.841477422687917,1.0
163.0,72.0,52.0,4.583661656921306,1.0
170.0,67.0,57.0,2.999333346533237,1.0
180.0,94.0,55.0,3.65260959741756,1.0
156.0,62.0,50.0,3.546859979409427,1.0
160.0,57.0,50.0,4.4974315076018865,1.0
168.0,62.0,53.0,3.575566667253157,1.0
149.0,61.0,52.0,3.3330902999638967,1.0
164.0,66.0,55.0,3.9122355657412244,1.0
160.0,61.0,57.0,3.6534163483867044,1.0
158.0,72.0,57.0,2.855943397471333,1.0
146.0,58.0,56.0,4.185264607655186,1.0
181.0,76.0,51.0,3.2260661804753346,1.0
175.0,72.0,54.0,4.5878785662990555,1.0
151.0,50.0,52.0,4.07244751262747,1.0
172.0,64.0,52.0,4.140439642783711,1.0
170.0,76.0,53.0,3.887640026334031,1.0
156.0,50.0,50.0,4.55685649968287,1.0
184.0,82.0,56.0,4.242222575983123,1.0
166.0,61.0,57.0,3.0209705687616535,1.0
164.0,70.0,57.0,3.2983084279064085,1.0
177.0,89.0,51.0,4.470812501925871,1.0
146.0,45.0,53.0,4.176427493348287,1.0
148.0,52.0,51.0,4.262429884996041,1.0
160.0,63.0,57.0,3.349960174343048,1.0
181.0,84.0,54.0,4.689611361652974,1.0
167.0,69.0,52.0,3.757973649726626,1.0
173.0,64.0,56.0,3.852871326404318,1.0
143.0,37.0,52.0,3.8076294265413466,1.0
181.0,92.0,55.0,4.085116975792523,1.0
177.0,83.0,53.0,3.220661687099982,1.0
143.0,57.0,54.0,2.731485006450788,1.0
175.0,82.0,55.0,4.572773072129295,1.0
149.0,60.0,51.0,3.2529225264878012,1.0
179.0,86.0,52.0,3.373041529699788,1.0
173.0,86.0,53.0,3.7916940875110168,1.0
160.0,57.0,54.0,3.7812423963646493,1.0
184.0,96.0,56.0,3.8640090072874966,1.0
173.0,84.0,53.0,4.048209060745904,1.0
175.0,71.0,53.0,4.38408715434652,1.0
165.0,60.0,54.0,3.931990564105481,1.0
159.0,51.0,54.0,4.6853596412867144,1.0
174.0,69.0,54.0,4.511647914250569,1.0
162.0,63.0,54.0,4.557882528341349,1.0
152.0,60.0,56.0,3.8083261380232987,1.0
164.0,70.0,52.0,3.9906575579511294,1.0
164.0,55.0,57.0,4.594990734253649,1.0
166.0,66.0,53.0,2.995507519278954,1.0
150.0,49.0,54.0,2.8900866396693137,1.0
174.0,67.0,51.0,2.9386863467201163,1.0
143.0,51.0,57.0,4.620514988245202,1.0
164.0,61.0,57.0,3.6217966466651363,1.0
146.0,36.0,50.0,3.20203709813303,1.0
168.0,71.0,54.0,3.2427758682154875,1.0
159.0,68.0,50.0,2.799729759808179,1.0
161.0,61.0,50.0,3.8259765511376016,1.0
148.0,44.0,56.0,4.087000193794567,1.0
164.0,71.0,50.0,3.1021239759270194,1.0
176.0,68.0,55.0,4.5547027935332185,1.0
168.0,80.0,57.0,3.4822774637802296,1.0
160.0,56.0,57.0,2.7502605328198904,1.0
166.0,71.0,54.0,3.4052391571530256,1.0
150.0,44.0,57.0,4.478826258220767,1.0
147.0,52.0,51.0,3.862328548321885,1.0
144.0,42.0,52.0,2.9646022652722817,1.0
157.0,53.0,54.0,4.292815302712547,1.0
161.0,56.0,53.0,3.9495537339224622,1.0
142.0,41.0,53.0,3.2068086182517734,1.0
182.0,72.0,56.0,4.62058001827126,1.0
155.0,64.0,51.0,3.317038678439413,1.0
169.0,74.0,54.0,3.7020586787395695,1.0
146.0,49.0,52.0,3.9682243331736826,1.0
177.0,74.0,52.0,3.897745337206614,1.0
157.0,65.0,57.0,4.5376768564176455,1.0
157.0,58.0,52.0,3.078634793222422,1.0
147.0,47.0,55.0,3.2781131272344135,1.0
143.0,48.0,54.0,3.2289333226711103,1.0
181.0,75.0,57.0,2.976505771088257,1.0
178.0,78.0,54.0,3.7822760437566556,1.0
154.0,49.0,56.0,4.184409644364033,1.0
169.0,63.0,54.0,4.274683196762394,1.0
143.0,35.0,55.0,4.188155027681996,1.0
164.0,75.0,51.0,4.279269854091332,1.0
144.0,44.0,56.0,4.522962012950805,1.0
156.0,65.0,51.0,2.722771184722755,1.0
166.0,76.0,54.0,3.9963413369803913,1.0
159.0,73.0,57.0,4.318562519513833,1.0
150.0,49.0,55.0,3.361599657502536,1.0
180.0,77.0,50.0,3.749411225401097,1.0
159.0,50.0,52.0,3.3913674220402026,1.0
145.0,52.0,57.0,4.628946776667478,1.0
173.0,67.0,50.0,2.7051328828888233,1.0
142.0,54.0,54.0,4.4556845952497675,1.0
172.0,66.0,56.0,3.3517874813583006,1.0
176.0,72.0,52.0,3.132391527202751,1.0
175.0,83.0,52.0,3.2992770538590763,1.0
182.0,95.0,55.0,2.889862213094136,1.0
